temps (ms);temps;ACTU;MILIEU;MILIEU;LASER;LASERR
555.27;555.57;36.92;34.18;34.33;33.07;32.97
555.42;555.72;36.92;34.18;34.33;33.07;32.97
555.57;555.87;36.92;34.18;34.33;33.07;32.97
555.72;556.02;36.92;34.18;34.33;33.07;32.97
555.87;556.17;36.92;34.18;34.33;33.07;32.97
556.02;556.32;37.02;34.18;34.33;33.07;32.97
556.17;556.47;37.02;34.18;34.33;33.07;32.97
556.32;556.62;36.92;34.18;34.33;33.16;33.06
556.47;556.77;37.02;34.27;34.42;33.07;32.97
556.62;556.92;36.92;34.18;34.33;33.07;32.97
556.77;557.07;37.02;34.27;34.42;33.07;32.97
556.92;557.22;36.92;34.18;34.33;33.07;32.97
557.07;557.37;36.92;34.18;34.33;33.07;32.97
557.22;557.52;36.92;34.18;34.33;32.97;32.87
557.37;557.67;37.02;34.18;34.33;33.07;32.97
557.52;557.82;37.02;34.18;34.33;33.07;32.97
557.67;557.97;37.02;34.18;34.33;33.07;32.97
557.82;558.12;37.02;34.27;34.42;33.07;32.97
557.97;558.27;36.92;34.18;34.33;32.97;32.87
558.12;558.42;37.02;34.18;34.33;33.07;32.97
558.27;558.57;36.92;34.18;34.33;32.97;32.87
558.42;558.72;37.02;34.27;34.42;33.07;32.97
558.57;558.87;37.02;34.27;34.42;33.07;32.97
558.72;559.02;36.92;34.18;34.33;32.97;32.87
558.87;559.17;37.02;34.18;34.33;32.97;32.87
559.02;559.32;37.02;34.18;34.33;33.07;32.97
559.17;559.47;37.02;34.27;34.42;32.97;32.87
559.32;559.62;37.02;34.18;34.33;32.97;32.87
559.47;559.77;37.02;34.18;34.33;33.07;32.97
559.62;559.92;37.02;34.18;34.33;33.07;32.97
559.77;560.07;36.92;34.18;34.33;32.97;32.87
559.92;560.22;37.02;34.18;34.33;33.07;32.97
560.07;560.37;37.02;34.18;34.33;33.07;32.97
560.22;560.52;37.02;34.18;34.33;33.07;32.97
560.37;560.67;37.02;34.27;34.42;32.97;32.87
560.52;560.82;36.92;34.18;34.33;33.07;32.97
560.67;560.97;37.02;34.27;34.42;32.97;32.87
560.82;561.12;37.02;34.18;34.33;32.97;32.87
560.97;561.27;37.02;34.18;34.33;33.07;32.97
561.12;561.42;37.02;34.18;34.33;33.07;32.97
561.27;561.57;37.02;34.27;34.42;32.97;32.87
561.42;561.72;37.02;34.18;34.33;32.97;32.87
561.57;561.87;37.02;34.18;34.33;32.97;32.87
561.72;562.02;37.02;34.27;34.42;33.07;32.97
561.87;562.17;37.02;34.27;34.42;32.97;32.87
562.02;562.32;37.02;34.27;34.42;32.97;32.87
562.17;562.47;37.02;34.18;34.33;32.97;32.87
562.32;562.62;36.92;34.18;34.33;33.07;32.97
562.47;562.77;37.02;34.27;34.42;33.07;32.97
562.62;562.92;37.02;34.18;34.33;32.97;32.87
562.77;563.07;37.02;34.27;34.42;32.97;32.87
562.92;563.22;37.02;34.18;34.33;32.97;32.87
563.07;563.37;36.92;34.27;34.42;32.97;32.87
563.22;563.52;37.02;34.27;34.42;32.97;32.87
563.37;563.67;36.92;34.27;34.42;32.97;32.87
563.52;563.82;37.02;34.18;34.33;32.97;32.87
563.67;563.97;37.02;34.18;34.33;33.07;32.97
563.82;564.12;36.92;34.27;34.42;33.07;32.97
563.97;564.27;37.02;34.27;34.42;32.97;32.87
564.12;564.42;37.02;34.18;34.33;33.07;32.97
564.27;564.57;37.02;34.27;34.42;32.97;32.87
564.42;564.72;37.02;34.27;34.42;32.97;32.87
564.57;564.87;37.02;34.18;34.33;32.97;32.87
564.72;565.02;37.02;34.27;34.42;33.07;32.97
564.87;565.17;37.02;34.18;34.33;32.97;32.87
565.02;565.32;37.02;34.27;34.42;32.97;32.87
565.17;565.47;37.02;34.27;34.42;32.97;32.87
565.32;565.62;37.02;34.18;34.33;33.07;32.97
565.47;565.77;37.02;34.18;34.33;32.97;32.87
565.62;565.92;37.02;34.18;34.33;32.97;32.87
565.77;566.07;37.02;34.18;34.33;32.97;32.87
565.92;566.22;37.02;34.18;34.33;32.97;32.87
566.07;566.37;37.02;34.18;34.33;33.07;32.97
566.22;566.52;37.02;34.18;34.33;33.07;32.97
566.37;566.67;37.02;34.27;34.42;33.07;32.97
566.52;566.82;37.02;34.27;34.42;32.97;32.87
566.67;566.97;37.12;34.18;34.33;32.97;32.87
566.82;567.12;37.02;34.18;34.33;32.97;32.87
566.97;567.27;37.02;34.18;34.33;32.97;32.87
567.12;567.42;37.02;34.27;34.42;32.97;32.87
567.27;567.57;37.02;34.18;34.33;32.97;32.87
567.42;567.72;37.12;34.27;34.42;33.07;32.97
567.57;567.87;37.12;34.18;34.33;33.07;32.97
567.72;568.02;37.02;34.27;34.42;32.97;32.87
567.87;568.17;37.12;34.27;34.42;32.97;32.87
568.02;568.32;37.02;34.27;34.42;32.97;32.87
568.17;568.47;37.12;34.18;34.33;33.07;32.97
568.32;568.62;37.12;34.18;34.33;33.07;32.97
568.47;568.77;37.02;34.18;34.33;33.07;32.97
568.62;568.92;37.12;34.27;34.42;32.97;32.87
568.77;569.07;37.12;34.27;34.42;33.07;32.97
568.92;569.22;37.12;34.27;34.42;32.97;32.87
569.07;569.37;37.02;34.27;34.42;32.97;32.87
569.22;569.52;37.12;34.27;34.42;33.07;32.97
569.37;569.67;37.02;34.18;34.33;33.07;32.97
569.52;569.82;37.02;34.18;34.33;33.07;32.97
569.67;569.97;37.02;34.27;34.42;33.07;32.97
569.82;570.12;37.02;34.18;34.33;32.97;32.87
569.97;570.27;37.02;34.27;34.42;33.07;32.97
570.12;570.42;37.02;34.18;34.33;33.07;32.97
570.27;570.57;37.02;34.27;34.42;32.97;32.87
570.42;570.72;37.02;34.27;34.42;33.07;32.97
570.57;570.87;37.02;34.27;34.42;32.97;32.87
570.72;571.02;37.02;34.18;34.33;33.07;32.97
570.87;571.17;37.02;34.18;34.33;33.07;32.97
571.02;571.32;37.02;34.27;34.42;33.07;32.97
571.17;571.47;37.02;34.27;34.42;33.07;32.97
571.32;571.62;37.02;34.27;34.42;33.07;32.97
571.47;571.77;37.02;34.27;34.42;33.07;32.97
571.62;571.92;36.92;34.18;34.33;33.07;32.97
571.77;572.07;37.02;34.27;34.42;33.07;32.97
571.92;572.22;37.02;34.27;34.42;32.97;32.87
572.07;572.37;37.02;34.27;34.42;33.07;32.97
572.22;572.52;37.02;34.18;34.33;33.07;32.97
572.37;572.67;37.02;34.27;34.42;33.07;32.97
572.52;572.82;37.02;34.27;34.42;32.97;32.87
572.67;572.97;37.02;34.27;34.42;33.07;32.97
572.82;573.12;37.02;34.27;34.42;33.07;32.97
572.97;573.27;37.02;34.27;34.42;33.07;32.97
573.12;573.42;37.02;34.27;34.42;33.07;32.97
573.27;573.57;37.12;34.27;34.42;33.07;32.97
573.42;573.72;37.02;34.27;34.42;33.07;32.97
573.57;573.87;37.12;34.27;34.42;33.07;32.97
573.72;574.02;37.02;34.27;34.42;33.07;32.97
573.87;574.17;37.02;34.27;34.42;33.07;32.97
574.02;574.32;37.12;34.27;34.42;33.07;32.97
574.17;574.47;37.12;34.27;34.42;33.07;32.97
574.32;574.62;37.12;34.27;34.42;33.07;32.97
574.47;574.77;37.12;34.27;34.42;33.07;32.97
574.62;574.92;37.12;34.27;34.42;33.07;32.97
574.77;575.07;37.12;34.27;34.42;33.07;32.97
574.92;575.22;37.12;34.27;34.42;33.07;32.97
575.07;575.37;37.12;34.27;34.42;33.07;32.97
575.22;575.52;37.12;34.27;34.42;33.07;32.97
575.37;575.67;37.12;34.27;34.42;33.07;32.97
575.52;575.82;37.12;34.27;34.42;33.16;33.06
575.67;575.97;37.12;34.27;34.42;33.07;32.97
575.81;576.11;37.12;34.27;34.42;33.07;32.97
575.97;576.27;37.12;34.27;34.42;33.07;32.97
576.11;576.41;37.12;34.27;34.42;33.07;32.97
576.27;576.57;37.12;34.27;34.42;33.07;32.97
576.42;576.72;37.12;34.27;34.42;33.07;32.97
576.56;576.86;37.12;34.27;34.42;33.16;33.06
576.72;577.02;37.12;34.27;34.42;33.07;32.97
576.86;577.16;37.12;34.18;34.33;33.07;32.97
577.02;577.32;37.12;34.27;34.42;33.07;32.97
577.17;577.47;37.12;34.27;34.42;33.07;32.97
577.31;577.61;37.12;34.27;34.42;33.07;32.97
577.47;577.77;37.12;34.27;34.42;33.16;33.06
577.61;577.91;37.12;34.27;34.42;33.07;32.97
577.77;578.07;37.12;34.27;34.42;33.07;32.97
577.91;578.21;37.12;34.27;34.42;33.07;32.97
578.06;578.36;37.12;34.27;34.42;33.07;32.97
578.21;578.51;37.12;34.27;34.42;33.16;33.06
578.36;578.66;37.12;34.27;34.42;33.07;32.97
578.51;578.81;37.12;34.27;34.42;33.16;33.06
578.67;578.97;37.22;34.27;34.42;33.07;32.97
578.81;579.11;37.12;34.27;34.42;33.16;33.06
578.96;579.26;37.12;34.27;34.42;33.07;32.97
579.11;579.41;37.12;34.27;34.42;33.07;32.97
579.26;579.56;37.12;34.27;34.42;33.07;32.97
579.42;579.72;37.12;34.27;34.42;33.07;32.97
579.56;579.86;37.12;34.27;34.42;33.16;33.06
579.72;580.02;37.12;34.27;34.42;33.16;33.06
579.86;580.16;37.12;34.27;34.42;33.16;33.06
580.01;580.31;37.22;34.27;34.42;33.16;33.06
580.16;580.46;37.22;34.27;34.42;33.16;33.06
580.31;580.61;37.12;34.27;34.42;33.07;32.97
580.46;580.76;37.12;34.27;34.42;33.16;33.06
580.61;580.91;37.22;34.27;34.42;33.07;32.97
580.76;581.06;37.12;34.27;34.42;33.16;33.06
580.91;581.21;37.12;34.27;34.42;33.16;33.06
581.06;581.36;37.12;34.27;34.42;33.07;32.97
581.21;581.51;37.12;34.27;34.42;33.07;32.97
581.36;581.66;37.22;34.27;34.42;33.16;33.06
581.51;581.81;37.22;34.27;34.42;33.16;33.06
581.66;581.96;37.22;34.37;34.52;33.07;32.97
581.81;582.11;37.22;34.27;34.42;33.16;33.06
581.96;582.26;37.22;34.27;34.42;33.16;33.06
582.11;582.41;37.22;34.27;34.42;33.16;33.06
582.26;582.56;37.12;34.37;34.52;33.16;33.06
582.41;582.71;37.12;34.27;34.42;33.07;32.97
582.56;582.86;37.12;34.27;34.42;33.07;32.97
582.71;583.01;37.22;34.27;34.42;33.16;33.06
582.86;583.16;37.12;34.27;34.42;33.16;33.06
583.01;583.31;37.12;34.37;34.52;33.16;33.06
583.16;583.46;37.12;34.27;34.42;33.07;32.97
583.31;583.61;37.12;34.27;34.42;33.07;32.97
583.46;583.76;37.12;34.27;34.42;33.16;33.06
583.61;583.91;37.12;34.37;34.52;33.07;32.97
583.76;584.06;37.12;34.27;34.42;33.07;32.97
583.91;584.21;37.12;34.27;34.42;33.07;32.97
584.06;584.36;37.22;34.27;34.42;33.16;33.06
584.21;584.51;37.12;34.27;34.42;33.16;33.06
584.36;584.66;37.12;34.27;34.42;33.16;33.06
584.51;584.81;37.12;34.27;34.42;33.07;32.97
584.66;584.96;37.12;34.27;34.42;33.07;32.97
584.81;585.11;37.12;34.27;34.42;33.07;32.97
584.96;585.26;37.22;34.27;34.42;33.16;33.06
585.11;585.41;37.12;34.37;34.52;33.07;32.97
585.26;585.56;37.22;34.27;34.42;33.07;32.97
585.41;585.71;37.22;34.37;34.52;33.16;33.06
585.56;585.86;37.22;34.27;34.42;33.07;32.97
585.71;586.01;37.12;34.27;34.42;33.16;33.06
585.86;586.16;37.22;34.27;34.42;33.07;32.97
586.01;586.31;37.22;34.27;34.42;33.07;32.97
586.16;586.46;37.22;34.27;34.42;33.16;33.06
586.31;586.61;37.22;34.37;34.52;33.07;32.97
586.46;586.76;37.22;34.37;34.52;33.07;32.97
586.61;586.91;37.22;34.37;34.52;33.07;32.97
586.76;587.06;37.22;34.27;34.42;33.16;33.06
586.91;587.21;37.12;34.37;34.52;33.07;32.97
587.06;587.36;37.22;34.37;34.52;33.16;33.06
587.21;587.51;37.22;34.27;34.42;33.07;32.97
587.36;587.66;37.22;34.37;34.52;33.16;33.06
587.51;587.81;37.22;34.37;34.52;33.07;32.97
587.66;587.96;37.12;34.37;34.52;33.07;32.97
587.81;588.11;37.22;34.27;34.42;33.07;32.97
587.96;588.26;37.22;34.37;34.52;33.07;32.97
588.11;588.41;37.22;34.37;34.52;33.16;33.06
588.26;588.56;37.12;34.27;34.42;33.07;32.97
588.41;588.71;37.22;34.37;34.52;33.07;32.97
588.56;588.86;37.22;34.27;34.42;33.07;32.97
588.71;589.01;37.22;34.37;34.52;33.07;32.97
588.86;589.16;37.22;34.37;34.52;33.07;32.97
589.01;589.31;37.12;34.37;34.52;33.07;32.97
589.16;589.46;37.22;34.37;34.52;33.07;32.97
589.31;589.61;37.22;34.27;34.42;33.07;32.97
589.46;589.76;37.12;34.27;34.42;33.07;32.97
589.61;589.91;37.22;34.37;34.52;33.07;32.97
589.76;590.06;37.12;34.37;34.52;33.07;32.97
589.91;590.21;37.22;34.37;34.52;33.07;32.97
590.06;590.36;37.22;34.27;34.42;33.16;33.06
590.21;590.51;37.22;34.37;34.52;33.16;33.06
590.36;590.66;37.22;34.37;34.52;33.07;32.97
590.51;590.81;37.22;34.37;34.52;33.07;32.97
590.66;590.96;37.22;34.37;34.52;33.07;32.97
590.81;591.11;37.12;34.37;34.52;33.07;32.97
590.96;591.26;37.12;34.37;34.52;33.07;32.97
591.11;591.41;37.22;34.37;34.52;33.07;32.97
591.26;591.56;37.22;34.37;34.52;33.07;32.97
591.41;591.71;37.22;34.37;34.52;33.07;32.97
591.56;591.86;37.12;34.37;34.52;33.16;33.06
591.71;592.01;37.12;34.37;34.52;33.16;33.06
591.86;592.16;37.22;34.37;34.52;33.07;32.97
592.01;592.31;37.12;34.37;34.52;33.07;32.97
592.16;592.46;37.22;34.27;34.42;33.07;32.97
592.31;592.61;37.22;34.37;34.52;33.16;33.06
592.46;592.76;37.22;34.37;34.52;33.07;32.97
592.61;592.91;37.22;34.37;34.52;33.07;32.97
592.76;593.06;37.22;34.27;34.42;33.16;33.06
592.91;593.21;37.22;34.37;34.52;33.07;32.97
593.06;593.36;37.12;34.37;34.52;33.07;32.97
593.21;593.51;37.22;34.37;34.52;33.07;32.97
593.36;593.66;37.22;34.37;34.52;33.16;33.06
593.51;593.81;37.22;34.37;34.52;33.07;32.97
593.66;593.96;37.22;34.37;34.52;33.07;32.97
593.81;594.11;37.22;34.37;34.52;33.07;32.97
593.96;594.26;37.22;34.37;34.52;33.07;32.97
594.11;594.41;37.22;34.27;34.42;33.07;32.97
594.26;594.56;37.22;34.37;34.52;33.16;33.06
594.41;594.71;37.22;34.37;34.52;33.07;32.97
594.56;594.86;37.22;34.37;34.52;33.07;32.97
594.71;595.01;37.22;34.37;34.52;33.07;32.97
594.86;595.16;37.22;34.37;34.52;33.16;33.06
595.01;595.31;37.22;34.37;34.52;33.07;32.97
595.16;595.46;37.22;34.37;34.52;33.07;32.97
595.31;595.61;37.22;34.37;34.52;33.07;32.97
595.46;595.76;37.22;34.37;34.52;33.16;33.06
595.61;595.91;37.22;34.37;34.52;33.07;32.97
595.76;596.06;37.12;34.37;34.52;33.07;32.97
595.91;596.21;37.22;34.37;34.52;33.07;32.97
596.06;596.36;37.22;34.27;34.42;33.07;32.97
596.21;596.51;37.22;34.37;34.52;33.07;32.97
596.36;596.66;37.12;34.37;34.52;33.07;32.97
596.51;596.81;37.22;34.37;34.52;33.07;32.97
596.66;596.96;37.22;34.37;34.52;33.16;33.06
596.81;597.11;37.22;34.37;34.52;33.07;32.97
596.96;597.26;37.22;34.37;34.52;33.07;32.97
597.11;597.41;37.22;34.37;34.52;33.07;32.97
597.26;597.56;37.22;34.37;34.52;33.07;32.97
597.41;597.71;37.22;34.27;34.42;33.07;32.97
597.56;597.86;37.22;34.37;34.52;33.07;32.97
597.71;598.01;37.22;34.37;34.52;33.16;33.06
597.86;598.16;37.22;34.37;34.52;33.07;32.97
598.01;598.31;37.22;34.37;34.52;33.07;32.97
598.16;598.46;37.22;34.37;34.52;33.07;32.97
598.31;598.61;37.22;34.37;34.52;33.07;32.97
598.46;598.76;37.22;34.37;34.52;33.07;32.97
598.61;598.91;37.22;34.37;34.52;33.07;32.97
598.76;599.06;37.22;34.37;34.52;33.16;33.06
598.91;599.21;37.22;34.37;34.52;33.07;32.97
599.06;599.36;37.22;34.37;34.52;33.07;32.97
599.21;599.51;37.22;34.37;34.52;33.07;32.97
599.36;599.66;37.22;34.37;34.52;33.07;32.97
599.51;599.81;37.22;34.37;34.52;33.07;32.97
599.66;599.96;37.22;34.37;34.52;33.07;32.97
599.81;600.11;37.22;34.37;34.52;33.07;32.97
599.96;600.26;37.22;34.27;34.42;33.07;32.97
600.11;600.41;37.22;34.37;34.52;33.16;33.06
600.26;600.56;37.22;34.37;34.52;33.07;32.97
600.41;600.71;37.22;34.37;34.52;33.07;32.97
600.56;600.86;37.22;34.37;34.52;33.07;32.97
600.71;601.01;37.22;34.37;34.52;33.16;33.06
600.86;601.16;37.22;34.37;34.52;33.07;32.97
601.01;601.31;37.22;34.37;34.52;33.07;32.97
601.16;601.46;37.22;34.37;34.52;33.07;32.97
601.31;601.61;37.22;34.37;34.52;33.07;32.97
601.46;601.76;37.22;34.37;34.52;33.07;32.97
601.61;601.91;37.22;34.37;34.52;33.07;32.97
601.76;602.06;37.12;34.37;34.52;33.07;32.97
601.91;602.21;37.22;34.37;34.52;33.07;32.97
602.06;602.36;37.22;34.37;34.52;33.07;32.97
602.21;602.51;37.22;34.37;34.52;33.07;32.97
602.36;602.66;37.22;34.37;34.52;33.16;33.06
602.51;602.81;37.22;34.37;34.52;33.07;32.97
602.66;602.96;37.22;34.37;34.52;33.07;32.97
602.81;603.11;37.22;34.37;34.52;33.07;32.97
602.96;603.26;37.22;34.37;34.52;33.07;32.97
603.11;603.41;37.22;34.37;34.52;33.07;32.97
603.26;603.56;37.22;34.37;34.52;33.07;32.97
603.41;603.71;37.22;34.37;34.52;33.07;32.97
603.56;603.86;37.22;34.37;34.52;33.07;32.97
603.71;604.01;37.22;34.37;34.52;33.07;32.97
603.86;604.16;37.22;34.37;34.52;33.07;32.97
604.01;604.31;37.22;34.37;34.52;33.07;32.97
604.16;604.46;37.22;34.37;34.52;33.07;32.97
604.31;604.61;37.22;34.37;34.52;33.07;32.97
604.46;604.76;37.12;34.37;34.52;33.07;32.97
604.61;604.91;37.12;34.37;34.52;33.07;32.97
604.76;605.06;37.12;34.37;34.52;33.07;32.97
604.91;605.21;37.12;34.37;34.52;33.07;32.97
605.06;605.36;37.12;34.37;34.52;33.07;32.97
605.21;605.51;37.12;34.37;34.52;33.07;32.97
605.36;605.66;37.12;34.37;34.52;33.16;33.06
605.51;605.81;37.12;34.37;34.52;33.07;32.97
605.66;605.96;37.12;34.37;34.52;33.07;32.97
605.81;606.11;37.12;34.37;34.52;33.16;33.06
605.96;606.26;37.12;34.37;34.52;33.07;32.97
606.11;606.41;37.12;34.37;34.52;33.16;33.06
606.26;606.56;37.22;34.37;34.52;33.07;32.97
606.41;606.71;37.12;34.37;34.52;33.16;33.06
606.56;606.86;37.12;34.37;34.52;33.07;32.97
606.71;607.01;37.12;34.37;34.52;33.07;32.97
606.86;607.16;37.12;34.37;34.52;33.16;33.06
607;607.3;37.12;34.37;34.52;33.16;33.06
607.16;607.46;37.12;34.37;34.52;33.07;32.97
607.3;607.6;37.12;34.37;34.52;33.16;33.06
607.46;607.76;37.12;34.37;34.52;33.16;33.06
607.61;607.91;37.12;34.37;34.52;33.07;32.97
607.75;608.05;37.12;34.37;34.52;33.16;33.06
607.91;608.21;37.12;34.37;34.52;33.16;33.06
608.05;608.35;37.12;34.37;34.52;33.16;33.06
608.21;608.51;37.12;34.37;34.52;33.16;33.06
608.36;608.66;37.12;34.37;34.52;33.16;33.06
608.5;608.8;37.12;34.27;34.42;33.07;32.97
608.66;608.96;37.12;34.37;34.52;33.07;32.97
608.8;609.1;37.12;34.37;34.52;33.16;33.06
608.96;609.26;37.12;34.37;34.52;33.16;33.06
609.1;609.4;37.12;34.37;34.52;33.16;33.06
609.25;609.55;37.12;34.37;34.52;33.16;33.06
609.4;609.7;37.12;34.37;34.52;33.16;33.06
609.55;609.85;37.12;34.37;34.52;33.16;33.06
609.7;610;37.12;34.37;34.52;33.16;33.06
609.86;610.16;37.12;34.37;34.52;33.16;33.06
610;610.3;37.12;34.37;34.52;33.16;33.06
610.15;610.45;37.12;34.37;34.52;33.26;33.16
610.3;610.6;37.12;34.37;34.52;33.16;33.06
610.45;610.75;37.12;34.37;34.52;33.16;33.06
610.61;610.91;37.12;34.37;34.52;33.16;33.06
610.75;611.05;37.12;34.37;34.52;33.16;33.06
610.91;611.21;37.12;34.37;34.52;33.26;33.16
611.05;611.35;37.12;34.37;34.52;33.26;33.16
611.2;611.5;37.12;34.37;34.52;33.16;33.06
611.35;611.65;37.12;34.37;34.52;33.16;33.06
611.5;611.8;37.12;34.37;34.52;33.16;33.06
611.65;611.95;37.12;34.37;34.52;33.26;33.16
611.8;612.1;37.12;34.37;34.52;33.16;33.06
611.95;612.25;37.12;34.37;34.52;33.16;33.06
612.1;612.4;37.12;34.37;34.52;33.26;33.16
612.25;612.55;37.12;34.37;34.52;33.26;33.16
612.4;612.7;37.12;34.37;34.52;33.26;33.16
612.55;612.85;37.12;34.37;34.52;33.16;33.06
612.7;613;37.12;34.37;34.52;33.26;33.16
612.85;613.15;37.12;34.37;34.52;33.16;33.06
613;613.3;37.12;34.37;34.52;33.26;33.16
613.15;613.45;37.12;34.37;34.52;33.16;33.06
613.3;613.6;37.12;34.37;34.52;33.26;33.16
613.45;613.75;37.12;34.37;34.52;33.26;33.16
613.6;613.9;37.12;34.37;34.52;33.26;33.16
613.75;614.05;37.12;34.37;34.52;33.26;33.16
613.9;614.2;37.12;34.37;34.52;33.26;33.16
614.05;614.35;37.12;34.37;34.52;33.26;33.16
614.2;614.5;37.02;34.37;34.52;33.26;33.16
614.35;614.65;37.12;34.37;34.52;33.26;33.16
614.5;614.8;37.12;34.27;34.42;33.16;33.06
614.65;614.95;37.12;34.27;34.42;33.26;33.16
614.8;615.1;37.02;34.27;34.42;33.26;33.16
614.95;615.25;37.02;34.37;34.52;33.16;33.06
615.1;615.4;37.02;34.37;34.52;33.26;33.16
615.25;615.55;37.12;34.37;34.52;33.26;33.16
615.4;615.7;37.12;34.27;34.42;33.26;33.16
615.55;615.85;37.02;34.27;34.42;33.26;33.16
615.7;616;37.02;34.37;34.52;33.26;33.16
615.85;616.15;37.02;34.37;34.52;33.26;33.16
616;616.3;37.02;34.27;34.42;33.26;33.16
616.15;616.45;37.12;34.37;34.52;33.26;33.16
616.3;616.6;37.02;34.27;34.42;33.26;33.16
616.45;616.75;37.02;34.27;34.42;33.26;33.16
616.6;616.9;37.12;34.27;34.42;33.36;33.26
616.75;617.05;37.02;34.27;34.42;33.26;33.16
616.9;617.2;37.02;34.27;34.42;33.26;33.16
617.05;617.35;37.02;34.37;34.52;33.26;33.16
617.2;617.5;37.02;34.27;34.42;33.26;33.16
617.35;617.65;37.12;34.37;34.52;33.26;33.16
617.5;617.8;37.02;34.37;34.52;33.26;33.16
617.65;617.95;37.02;34.37;34.52;33.26;33.16
617.8;618.1;37.02;34.27;34.42;33.26;33.16
617.95;618.25;37.02;34.37;34.52;33.26;33.16
618.1;618.4;37.02;34.27;34.42;33.26;33.16
618.25;618.55;37.02;34.37;34.52;33.26;33.16
618.4;618.7;37.02;34.37;34.52;33.26;33.16
618.55;618.85;37.02;34.27;34.42;33.26;33.16
618.7;619;37.12;34.27;34.42;33.26;33.16
618.85;619.15;37.02;34.27;34.42;33.26;33.16
619;619.3;37.02;34.27;34.42;33.26;33.16
619.15;619.45;37.02;34.27;34.42;33.16;33.06
619.3;619.6;37.02;34.27;34.42;33.26;33.16
619.45;619.75;37.02;34.27;34.42;33.26;33.16
619.6;619.9;37.02;34.27;34.42;33.26;33.16
619.75;620.05;37.02;34.27;34.42;33.16;33.06
619.9;620.2;37.02;34.27;34.42;33.26;33.16
620.05;620.35;37.02;34.27;34.42;33.26;33.16
620.2;620.5;37.02;34.27;34.42;33.26;33.16
620.35;620.65;37.02;34.27;34.42;33.26;33.16
620.5;620.8;37.02;34.27;34.42;33.26;33.16
620.65;620.95;37.02;34.27;34.42;33.26;33.16
620.8;621.1;37.02;34.27;34.42;33.26;33.16
620.95;621.25;37.02;34.27;34.42;33.26;33.16
621.1;621.4;37.02;34.27;34.42;33.26;33.16
621.25;621.55;37.02;34.27;34.42;33.36;33.26
621.4;621.7;37.02;34.27;34.42;33.26;33.16
621.55;621.85;37.02;34.27;34.42;33.26;33.16
621.7;622;36.92;34.27;34.42;33.26;33.16
621.85;622.15;37.02;34.27;34.42;33.26;33.16
622;622.3;37.02;34.27;34.42;33.26;33.16
622.15;622.45;37.02;34.27;34.42;33.26;33.16
622.3;622.6;36.92;34.27;34.42;33.26;33.16
622.45;622.75;37.02;34.27;34.42;33.26;33.16
622.6;622.9;37.02;34.27;34.42;33.26;33.16
622.75;623.05;36.92;34.27;34.42;33.36;33.26
622.9;623.2;36.92;34.27;34.42;33.36;33.26
623.05;623.35;36.92;34.27;34.42;33.26;33.16
623.2;623.5;37.02;34.27;34.42;33.26;33.16
623.35;623.65;37.02;34.27;34.42;33.36;33.26
623.5;623.8;36.92;34.27;34.42;33.36;33.26
623.65;623.95;37.02;34.27;34.42;33.26;33.16
623.8;624.1;36.92;34.27;34.42;33.26;33.16
623.95;624.25;37.02;34.27;34.42;33.26;33.16
624.1;624.4;36.92;34.27;34.42;33.26;33.16
624.25;624.55;36.92;34.27;34.42;33.26;33.16
624.4;624.7;37.02;34.27;34.42;33.26;33.16
624.55;624.85;36.92;34.27;34.42;33.26;33.16
624.7;625;36.92;34.27;34.42;33.36;33.26
624.85;625.15;36.92;34.27;34.42;33.36;33.26
625;625.3;36.92;34.27;34.42;33.26;33.16
625.15;625.45;36.92;34.37;34.52;33.26;33.16
625.3;625.6;36.92;34.27;34.42;33.26;33.16
625.45;625.75;36.92;34.27;34.42;33.26;33.16
625.6;625.9;36.92;34.27;34.42;33.36;33.26
625.75;626.05;36.92;34.27;34.42;33.36;33.26
625.9;626.2;37.02;34.27;34.42;33.36;33.26
626.05;626.35;36.92;34.27;34.42;33.26;33.16
626.2;626.5;36.92;34.37;34.52;33.36;33.26
626.35;626.65;36.92;34.27;34.42;33.26;33.16
626.5;626.8;37.02;34.37;34.52;33.36;33.26
626.65;626.95;37.02;34.27;34.42;33.36;33.26
626.8;627.1;37.02;34.27;34.42;33.26;33.16
626.95;627.25;36.92;34.27;34.42;33.36;33.26
627.1;627.4;37.02;34.27;34.42;33.26;33.16
627.25;627.55;37.02;34.27;34.42;33.26;33.16
627.4;627.7;37.02;34.27;34.42;33.36;33.26
627.55;627.85;37.02;34.37;34.52;33.26;33.16
627.7;628;37.02;34.27;34.42;33.26;33.16
627.85;628.15;37.02;34.27;34.42;33.26;33.16
628;628.3;37.02;34.27;34.42;33.36;33.26
628.15;628.45;37.02;34.37;34.52;33.26;33.16
628.3;628.6;37.02;34.37;34.52;33.26;33.16
628.45;628.75;37.02;34.37;34.52;33.26;33.16
628.6;628.9;37.02;34.27;34.42;33.26;33.16
628.75;629.05;37.02;34.37;34.52;33.26;33.16
628.9;629.2;37.02;34.37;34.52;33.26;33.16
629.05;629.35;37.02;34.37;34.52;33.26;33.16
629.2;629.5;37.02;34.27;34.42;33.26;33.16
629.35;629.65;37.02;34.27;34.42;33.26;33.16
629.5;629.8;37.02;34.27;34.42;33.26;33.16
629.65;629.95;36.92;34.37;34.52;33.26;33.16
629.8;630.1;37.02;34.27;34.42;33.26;33.16
629.95;630.25;37.02;34.27;34.42;33.26;33.16
